Feature Id,Importances
lgbm_score,60.9450391924301
lgbm_rank,28.62494619623855
user_share_organic,1.9089159267634248
pair_is_liked,1.5180045098244668
pair_share_user_listens,0.8274070719654728
recent_likes_rank,0.6274320040491201
user_n_listens_30d,0.5854211126401273
pair_avg_played_ratio,0.4898632852687279
recent_likes_score,0.46437035621050443
pair_recency_ratio,0.32439378834349314
cg_count,0.275055240122918
user_avg_listens_per_day,0.21923436024260295
pair_days_since_last_listen,0.21187924631773053
pair_avg_played_ratio_30d,0.19498088763307922
item_avg_played_ratio,0.18248282660490683
repeat_score,0.1779706211261628
pair_max_played_ratio_30d,0.17151252560077987
pair_decay_listens,0.14678337560168397
pair_recency_share_30d,0.14184113737145615
user_n_unlikes,0.10289582140185012
item_like_rate,0.10132853126806564
user_recency_last_listen,0.09953297826320652
pair_share_completed,0.09254832016406683
pair_n_listens_90d,0.08159831356887473
pair_avg_played_seconds,0.07614348694479171
item_share_completed,0.07240917889408091
cg_mean_score_norm,0.07160099865423872
repeat_rank,0.07097835077809536
pair_n_listens_30d,0.06548236272885964
user_n_listens,0.06509118928167389
item_share_organic,0.05987493540285207
user_n_listens_7d,0.05496961573773369
album_pop_score,0.05372177607718465
pair_days_since_first_listen,0.04939918529432039
itemknn_score,0.04916674885196392
pair_share_recent_listens,0.046646779321252996
user_n_listens_log,0.04588968230362013
item_dislike_rate,0.04322747618293173
album_pop_rank,0.04284718584689612
pair_share_item_pop,0.039336401980951154
pair_n_low_played,0.03922764804079541
user_n_likes,0.03772772002705677
pair_share_organic,0.029712490467235213
user_n_unique_albums,0.02487054232002135
als_score,0.024631314700842184
pair_n_listens,0.02462215131743702
embed_cos_user_disliked_mean,0.023910096241787124
item_n_likes,0.023062109946493138
user_like_rate,0.021980891718160315
embed_cos_user_last_max,0.020740668824599826
embed_cos_user_last_20,0.019936155624587337
pair_listens_per_day,0.019421973838576904
user_share_low_played,0.019102047594555537
user_album_listens,0.016254206133564195
als_rank,0.01529221116372616
item_pop_7d,0.01519761400300582
item_pop_acceleration,0.014699153229191452
item_pop_30d,0.014314176834717269
user_n_unique_items,0.014296760243985239
embed_cos_user_liked_mean,0.011568457134907468
user_avg_played_ratio,0.01146903375588641
item_decay_pop,0.011120544031980971
user_share_completed,0.010925885570988145
item_n_dislikes,0.010603232055666352
user_artist_listens,0.010234216505974282
pair_max_played_ratio,0.009785460128667888
user_share_replayed,0.009178831058812944
artist_pop,0.009123911076445062
embed_cos_user_last_100,0.008922716547451628
embed_cos_user_last_5,0.008306193709898631
itemknn_rank,0.007895714472458638
esasrec_score,0.007286130742968566
user_n_dislikes,0.005639233293681164
decaypop_rank,0.0047622713742894165
user_artist_share,0.003815414626664738
user_dislike_rate,0.003198879631014919
item_recency,0.0027773110380889285
item_n_unique_users,0.002434257995424981
artist_pop_rank,0.002293872835035048
embed_cos_user_mean,0.002074596103558984
user_artist_focus,0.0017598727994199799
user_n_listens_1d,0.0013008935590898684
item_track_length_seconds,0.001019674981050784
pair_is_unliked,0.0009388804695470539
pair_is_undisliked,0.00034159892789882123
decaypop_score,0.0
artist_pop_score,0.0
audio_knn_score,0.0
audio_knn_rank,0.0
esasrec_rank,0.0
user_n_unique_artists,0.0
item_pop,0.0
pair_share_replayed,0.0
album_pop,0.0
embed_cos_user_last_50,0.0
