Feature Id,Importances
lgbm_score,62.83919799919882
lgbm_rank,28.133366042282642
user_share_organic,1.3801790174247133
repeat_score,0.5238582536872534
pair_decay_listens,0.49931378315689834
pair_share_user_listens,0.4890841031158203
pair_avg_played_ratio,0.42025035356085577
user_avg_listens_per_day,0.3838590040495832
recent_likes_rank,0.353092985245736
user_n_listens_30d,0.33099933351443306
recent_likes_score,0.31162033268393624
pair_recency_ratio,0.3090072819898712
pair_days_since_last_listen,0.2770308634339271
item_share_organic,0.20424863704079183
pair_listens_per_day,0.17902203077697793
pair_recency_share_30d,0.1609284118194192
pair_avg_played_seconds,0.1569163717713387
pair_is_liked,0.15397681161252344
user_n_listens,0.15301868451839842
pair_days_since_first_listen,0.14782368316532632
repeat_rank,0.14629817439476517
pair_share_completed,0.14497243678351218
item_avg_played_ratio,0.13097500987185656
pair_max_played_ratio_30d,0.12979583539206202
pair_avg_played_ratio_30d,0.10852675873721886
item_like_rate,0.09360354855999381
pair_n_listens_30d,0.08722083824542867
pair_n_listens_90d,0.08548346941687392
pair_n_listens,0.07321381402344956
user_n_listens_log,0.0721305508718758
user_share_replayed,0.068316520857751
user_n_listens_7d,0.06684178621762962
cg_count,0.06575695321930018
user_share_low_played,0.065717342702611
cg_mean_score_norm,0.0619456716031498
item_share_completed,0.0550457609817068
pair_share_recent_listens,0.05494148796783301
pair_share_organic,0.049339935272675904
item_dislike_rate,0.048909669218893344
pair_share_item_pop,0.046622293901789444
embed_cos_user_liked_mean,0.045493703443587614
user_n_unlikes,0.043399120476801493
user_recency_last_listen,0.043243514665722176
user_n_unique_items,0.03638587290515803
user_n_likes,0.03540413678402273
user_like_rate,0.03390157277270312
album_pop_score,0.03370769299454403
user_avg_played_ratio,0.033182557128706304
user_n_unique_artists,0.03306209473071537
embed_cos_user_last_100,0.0326369884059203
esasrec_score,0.032473909586201395
user_n_unique_albums,0.03018978285057735
embed_cos_user_last_50,0.02681665985945903
user_share_completed,0.026784311773337302
artist_pop,0.02310848101256972
als_rank,0.02197366185290411
item_track_length_seconds,0.020806995636582084
embed_cos_user_last_max,0.020584466686113235
als_score,0.02037289120635872
embed_cos_user_last_20,0.01977403801325691
item_n_likes,0.019613554492131386
user_artist_share,0.018751148901399697
item_n_unique_users,0.017454377278960546
esasrec_rank,0.01712767211073029
itemknn_score,0.017106580595074344
pair_n_low_played,0.016317443538327477
album_pop,0.015397378107931724
artist_pop_score,0.015369552799620701
user_album_listens,0.014273085247184378
item_pop_acceleration,0.013579329927001121
user_n_listens_1d,0.013367159310485242
embed_cos_user_last_5,0.012929223222669742
itemknn_rank,0.01245410304286398
user_dislike_rate,0.011311524398501449
item_n_dislikes,0.011137312410870626
item_pop_7d,0.010657168681662678
item_decay_pop,0.01011334184372302
user_artist_listens,0.009506741788154425
item_recency,0.009122211277762363
album_pop_rank,0.008929745120618999
item_pop,0.008493125172325413
embed_cos_user_disliked_mean,0.007348746328328969
decaypop_rank,0.005982888517854765
user_n_dislikes,0.005555392505834996
embed_cos_user_mean,0.005123022418275072
user_artist_focus,0.004409561448639191
artist_pop_rank,0.004168544156387354
decaypop_score,0.003632892492644156
item_pop_30d,0.0023641868446977014
pair_max_played_ratio,0.0010235078649862015
audio_knn_rank,0.0008471482265867484
pair_share_replayed,0.0004130873030573759
audio_knn_score,0.0003649475498570568
pair_is_unliked,0.0
pair_is_undisliked,0.0
