Feature Id,Importances
pair_decay_listens,12.09883194074583
pair_avg_played_ratio,11.813900191957577
pair_days_since_last_listen,10.386002062510498
pair_n_listens,9.403364580839591
user_share_organic,6.922680666147085
user_avg_listens_per_day,4.54819959458621
artist_pop_rank,3.7605675577383844
pair_listens_per_day,3.3615810485465767
artist_pop_score,3.0252488589998836
pair_share_organic,2.7475375219652607
user_n_listens_30d,2.5565096642897642
pair_max_played_ratio,2.5532178209172733
recent_likes_score,2.1139118759648685
user_n_listens_7d,1.9462043965147104
repeat_score,1.8611640046567706
album_pop_score,1.4364435034422192
item_decay_pop,1.4098715383663674
repeat_rank,1.3467214908002412
pair_avg_played_seconds,1.2174529110509014
artist_pop,0.8723002022947939
user_avg_played_ratio,0.8219552540494698
als_score,0.7749089263839679
item_pop_7d,0.7564441892615145
recent_likes_rank,0.728455531972081
item_track_length_seconds,0.7141544227200941
item_pop_30d,0.7124775458947554
item_avg_played_ratio,0.7080650027528587
item_recency,0.6584875990542705
user_n_listens,0.6192462552575846
pair_share_recent_listens,0.5703621597482814
user_share_low_played,0.5684458976033384
user_recency_last_listen,0.5259787452658431
pair_is_liked,0.46675530280945177
user_n_listens_log,0.44021658363403776
user_n_likes,0.4289857209948776
pair_days_since_first_listen,0.4215704742468481
user_artist_share,0.39637880108050305
item_pop,0.381002505827454
album_pop,0.31843127383862263
pair_share_completed,0.2629305031428821
user_share_replayed,0.2555347674649292
item_n_unique_users,0.254240620301519
user_share_completed,0.24726908696202043
user_artist_listens,0.24579506135732468
item_share_completed,0.240642368416132
item_share_organic,0.2356056553187946
pair_n_low_played,0.23367816780061634
user_n_unique_artists,0.22022032475053138
user_like_rate,0.20693848883856042
user_n_unlikes,0.14871714574278833
user_n_unique_albums,0.1451095729171345
item_like_rate,0.13862400287595775
user_album_listens,0.1305322916954007
user_n_unique_items,0.11484295133281609
als_rank,0.10916156117445044
item_n_likes,0.06838501098154107
user_dislike_rate,0.058154360319532944
user_n_listens_1d,0.05373641624702084
pair_is_unliked,0.048050039341614025
album_pop_rank,0.03709974654719384
item_dislike_rate,0.034887864371997146
itemknn_rank,0.030958232159526783
user_n_dislikes,0.02685492854493202
item_n_dislikes,0.025828821356021586
itemknn_score,0.024670216093541017
pair_share_replayed,0.007226605075694472
decaypop_rank,0.0002715641387998336
decaypop_score,0.0
pair_is_undisliked,0.0
