Feature Id,Importances
pair_avg_played_ratio,8.050800130624902
repeat_score,6.749163635335408
pair_decay_listens,6.467189737275716
esasrec_score,5.808573538740941
user_share_organic,5.3266860805908145
pair_days_since_last_listen,5.196418914814671
embed_cos_user_last_k,4.817824266994928
pair_listens_per_day,3.693438852706677
pair_recency_ratio,3.332824998816346
user_avg_listens_per_day,3.1958056221152162
esasrec_rank,3.193078439458585
user_n_listens_30d,2.99620677736965
pair_share_organic,2.9670215534113065
repeat_rank,2.7725484015596624
pair_n_listens,2.4226647489870192
user_n_listens,2.138865962078634
pair_max_played_ratio,1.9754676884959845
recent_likes_score,1.7970305115187848
pair_n_listens_90d,1.4893142382752984
item_decay_pop,1.3998026234542011
user_artist_share,1.2889386861896197
item_pop_7d,1.264524464866909
item_recency,1.0085633031508452
als_rank,0.9606943594733806
recent_likes_rank,0.8854771385916426
user_artist_listens,0.8792384252713585
album_pop_score,0.7672908678591995
user_n_unique_items,0.761947894449817
als_score,0.728705145387854
pair_avg_played_ratio_30d,0.7095259218330823
user_n_listens_7d,0.7026457137922032
artist_pop_rank,0.6823799048393312
item_pop_30d,0.6669887708033693
item_track_length_seconds,0.6388458653587469
pair_days_since_first_listen,0.588646348094211
pair_is_liked,0.5634721441593646
artist_pop_score,0.53387619350173
item_share_organic,0.530815621001924
artist_pop,0.47440806315458883
item_like_rate,0.41594401372609807
pair_avg_played_seconds,0.41433979577171404
embed_cos_user_mean,0.4131303421385884
user_n_listens_log,0.4013220591475523
user_share_replayed,0.37396103639522654
album_pop,0.3711351250184603
pair_share_completed,0.36719001466713114
item_avg_played_ratio,0.3660622697501216
user_share_low_played,0.36005494306177294
user_avg_played_ratio,0.35399695499071376
user_n_unique_artists,0.3535586134893656
user_n_unique_albums,0.3446425956321176
user_share_completed,0.32709593261670966
pair_share_recent_listens,0.3021469169637348
pair_n_low_played,0.2912146178697605
user_recency_last_listen,0.27983563203137923
user_n_likes,0.2758079400203118
pair_max_played_ratio_30d,0.27471025504111385
item_share_completed,0.25903869050110817
item_n_unique_users,0.2539665124591959
user_album_listens,0.23761403069202097
user_like_rate,0.23383117583437632
embed_cos_user_liked_mean,0.2320480738745172
pair_n_listens_30d,0.2295300501885939
decaypop_score,0.21552916803947356
item_n_likes,0.17717667523547512
album_pop_rank,0.1709106475326905
item_dislike_rate,0.16691076564950136
embed_cos_user_disliked_mean,0.16155338969406807
item_pop,0.13968784509752188
user_n_listens_1d,0.13668540623795344
user_dislike_rate,0.13369969933470313
item_n_dislikes,0.10675442533051313
user_n_unlikes,0.0958169507909023
itemknn_rank,0.07641097439384308
audio_knn_score,0.0732019574266886
itemknn_score,0.07025079876093152
user_n_dislikes,0.06725262360903503
pair_is_unliked,0.02775542855547654
pair_share_replayed,0.01121046965156966
audio_knn_rank,0.008844363955661808
decaypop_rank,0.00045926441838953946
pair_is_undisliked,0.0
