Feature Id,Importances
pair_days_since_last_listen,10.188911393456507
pair_avg_played_ratio,6.5451219901290365
pair_n_listens,6.024082345391026
user_share_organic,5.192969952268314
pair_max_played_ratio,4.744399411581775
pair_days_since_first_listen,4.597113237892521
repeat_rank,2.876599031293149
user_n_listens,2.8646205762046364
user_artist_listens,2.5519714946877894
user_artist_share,2.538030859483407
recent_likes_score,2.4262710036169293
item_decay_pop,2.3893120952659195
pair_share_organic,2.3012842179793305
repeat_score,2.23398546109914
item_pop_30d,2.1336032790861745
als_score,1.859188505073249
artist_pop,1.8132272975909542
item_track_length_seconds,1.7812616362032438
item_share_organic,1.7794044423901452
user_avg_listens_per_day,1.6490404829366487
user_recency_last_listen,1.6037457454546844
item_like_rate,1.5801978767208735
artist_pop_score,1.4779777888392696
user_n_listens_30d,1.4632015459506489
item_n_unique_users,1.3880044537114098
user_share_low_played,1.3833884446397584
user_share_completed,1.3796492168642
item_avg_played_ratio,1.271941548394154
item_pop,1.2497456231225021
recent_likes_rank,1.2341599615813537
artist_pop_rank,1.2293272522351442
user_like_rate,1.1609183221104127
user_n_listens_7d,1.111920133536149
item_recency,1.1070183602471089
user_n_likes,1.0359270678134216
item_share_completed,1.01351910729581
als_rank,0.9283485418549837
user_avg_played_ratio,0.9110103496697033
item_pop_7d,0.8921150133626036
user_n_unique_artists,0.7417773043835509
user_share_replayed,0.5792318094211465
decaypop_score,0.5764006253713364
album_pop,0.5450897669910171
itemknn_rank,0.516927620547638
pair_share_completed,0.5106927938508941
user_n_unique_items,0.4457048754374217
user_n_unique_albums,0.4347269598460476
item_dislike_rate,0.4305997409276172
user_album_listens,0.4292155767434799
user_n_unlikes,0.3327403388476523
pair_n_low_played,0.3274583814156094
decaypop_rank,0.30393291812599144
itemknn_score,0.29585952746917243
user_n_listens_1d,0.26237076833583206
item_n_likes,0.24923453877848664
user_n_dislikes,0.2365578230481425
pair_is_liked,0.21672752481463117
user_dislike_rate,0.2137273450917174
item_n_dislikes,0.2107030809587291
pair_share_replayed,0.13389767258139218
pair_is_unliked,0.09390793997838028
pair_is_undisliked,0.0
