Feature Id,Importances
als_rank,10.714119240234517
embed_cos_user_last_k,6.547393460072732
repeat_rank,5.767088601550257
pair_decay_listens,4.726861184144823
artist_pop_rank,4.6763882152051695
repeat_score,4.145080883117468
pair_avg_played_ratio,3.9465393471835797
itemknn_rank,3.863023327358255
als_score,3.643925789071973
user_share_organic,3.461818740535114
itemknn_score,3.29650716831421
pair_days_since_last_listen,2.942528242360544
artist_pop_score,2.5965061550423876
pair_listens_per_day,2.079881236858137
pair_recency_ratio,2.070980950167438
album_pop_rank,2.0175582416787905
pair_share_organic,1.8934975086231798
user_n_listens_30d,1.887842639635909
artist_pop,1.6920805682044793
recent_likes_score,1.6332313839474764
recent_likes_rank,1.47745347954193
user_avg_listens_per_day,1.4416759124595668
decaypop_rank,1.3768851911714475
album_pop_score,1.2938704058380441
pair_n_listens,1.0710362951146397
pair_n_listens_90d,0.9132655221884227
user_n_unique_artists,0.7660118103374943
user_n_unique_items,0.7573209803976162
decaypop_score,0.7563479263790459
item_pop_7d,0.7345297788828543
album_pop,0.6762713260685258
item_share_organic,0.6337627531394648
user_n_listens,0.6162105161603612
embed_cos_user_mean,0.6090339443677096
pair_avg_played_ratio_30d,0.5869462591346122
item_like_rate,0.5688008359410477
pair_avg_played_seconds,0.5584206423524164
pair_days_since_first_listen,0.5419578848235396
pair_is_liked,0.5357454374345904
user_n_listens_7d,0.53470631901484
pair_max_played_ratio,0.5215123134672867
user_n_listens_log,0.5119757671224878
user_n_unique_albums,0.5064070955289467
user_n_likes,0.4847606176336921
user_artist_share,0.4787837965838116
item_n_unique_users,0.4563709533294879
user_recency_last_listen,0.42571974317231287
user_artist_listens,0.392479857247975
item_track_length_seconds,0.38031523226330155
item_recency,0.3282446444055071
user_share_replayed,0.3275456173804714
user_share_completed,0.31338705096967767
user_like_rate,0.3069812296156454
user_avg_played_ratio,0.30422609568183817
user_share_low_played,0.28838261682548966
item_avg_played_ratio,0.27242226225835403
user_album_listens,0.26787524547997743
item_decay_pop,0.26264936482877316
embed_cos_user_liked_mean,0.2546537947948511
pair_share_completed,0.2398367934404637
item_pop,0.2383074073668575
item_share_completed,0.22669379516591584
item_pop_30d,0.22265915590912833
pair_n_low_played,0.22136384266238843
pair_share_recent_listens,0.1993796757274619
embed_cos_user_disliked_mean,0.19931207618498933
user_dislike_rate,0.19292994479016198
user_n_unlikes,0.18987101630064732
item_dislike_rate,0.17229930207948807
pair_max_played_ratio_30d,0.16625928570117882
item_n_dislikes,0.14725632323144647
item_n_likes,0.11913055743378703
user_n_dislikes,0.09890721501477837
pair_n_listens_30d,0.09609291434215912
user_n_listens_1d,0.07141724853074535
pair_is_unliked,0.04552804132020448
pair_share_replayed,0.014911321498462483
pair_is_undisliked,4.468065521017743e-05
