Feature Id,Importances
lgbm_score,63.96159806598702
lgbm_rank,27.429267267235467
user_share_organic,1.4685823905961124
pair_share_user_listens,0.7210260431531025
pair_is_liked,0.5746595836028315
user_n_listens_30d,0.4649018520878057
repeat_score,0.45922136221120163
pair_avg_played_ratio,0.38681030506419745
pair_decay_listens,0.36529493638229
pair_recency_ratio,0.3463875673475769
user_avg_listens_per_day,0.31396444697451564
recent_likes_score,0.2634091165447364
pair_days_since_last_listen,0.20587671407824235
recent_likes_rank,0.18615814561064947
repeat_rank,0.15798623709834614
user_n_listens_log,0.15096908619220795
pair_avg_played_ratio_30d,0.14224497879256606
pair_max_played_ratio_30d,0.1363892605905907
item_avg_played_ratio,0.12909114459548507
pair_days_since_first_listen,0.11865145550532775
pair_recency_share_30d,0.11243804637040751
pair_share_completed,0.1101208040597445
item_like_rate,0.10883484447656873
pair_avg_played_seconds,0.10675505624750377
item_share_organic,0.09564037425149842
pair_n_listens_90d,0.08623708108349179
pair_listens_per_day,0.08619776249309605
item_share_completed,0.07368865834182643
cg_mean_score_norm,0.061860892710454446
user_n_listens_7d,0.05792944458805384
user_n_likes,0.057133730665316226
user_share_low_played,0.055884010493132075
user_like_rate,0.05106018633517102
pair_share_organic,0.05067343563528113
cg_count,0.04810435950835254
pair_share_recent_listens,0.04674014449723818
user_n_unlikes,0.04145986855090995
item_track_length_seconds,0.03830165832360438
user_share_replayed,0.037595487532684435
album_pop_score,0.03614324282304166
item_n_unique_users,0.027139587769552765
item_dislike_rate,0.027062007831119728
pair_n_listens,0.026715815362620358
item_pop_acceleration,0.025217351473560246
album_pop_rank,0.024464060862953177
user_share_completed,0.024255554630596785
user_recency_last_listen,0.024191536042519224
artist_pop,0.02242252951852578
pair_share_item_pop,0.02145234015966253
user_artist_share,0.02133003204815406
pair_n_listens_30d,0.02028627934113506
user_n_unique_albums,0.019145461212003907
embed_cos_user_last_max,0.019003989403614075
als_rank,0.017936105108257636
item_n_likes,0.01792799256926599
embed_cos_user_last_50,0.016522301982567354
als_score,0.013798096935948476
pair_max_played_ratio,0.01365129749974475
user_n_unique_items,0.013157895479173549
user_album_listens,0.01278598342072974
user_n_dislikes,0.012602458000435388
item_pop_7d,0.012354415330649711
embed_cos_user_last_100,0.012348390862912109
embed_cos_user_liked_mean,0.012015745766048065
item_decay_pop,0.01189958481099309
embed_cos_user_last_5,0.01126650994820829
item_n_dislikes,0.011065197837400075
user_n_unique_artists,0.010860652992550244
decaypop_score,0.010296866823107167
user_avg_played_ratio,0.009982221174969297
decaypop_rank,0.009720325483875298
embed_cos_user_disliked_mean,0.0091538876389316
user_n_listens,0.009021322203892585
esasrec_rank,0.008435003740895643
item_pop_30d,0.00824959176550959
album_pop,0.007945539951672544
artist_pop_rank,0.007565500377904544
embed_cos_user_last_20,0.007259180449501386
esasrec_score,0.007234848224221766
itemknn_rank,0.007091645444511489
item_pop,0.0070903562189425515
user_artist_listens,0.006966496123025204
audio_knn_rank,0.006941434881324136
itemknn_score,0.0067621048705962025
item_recency,0.004828526430185386
artist_pop_score,0.0038861197858344443
user_artist_focus,0.0030602913981474704
user_dislike_rate,0.0030376897189529355
user_n_listens_1d,0.00256198122553018
embed_cos_user_mean,0.0019930773630885638
pair_n_low_played,0.0019539992091877306
audio_knn_score,0.0007937666576625418
pair_share_replayed,0.0
pair_is_unliked,0.0
pair_is_undisliked,0.0
