Feature Id,Importances
repeat_rank,6.981685878071544
pair_decay_listens,6.291021355887214
pair_avg_played_ratio,5.810800759574665
repeat_score,5.265461832753039
embed_cos_user_last_k,4.789277803447269
user_share_organic,4.261795146129134
pair_days_since_last_listen,4.201845989864896
esasrec_score,3.2937018070947626
pair_listens_per_day,2.95015371802875
user_avg_listens_per_day,2.8134120215970575
pair_recency_ratio,2.738277171112949
pair_n_listens,2.4909753196641824
user_n_listens_30d,2.470417810950899
user_n_listens,2.4199133860386834
pair_share_organic,2.40776101531637
user_n_unique_items,2.206494472459986
item_pop_30d,2.1465109078891484
recent_likes_score,1.7795557840262908
item_pop_7d,1.6735145600143104
esasrec_rank,1.6132185447031244
pair_max_played_ratio,1.4492785772518415
pair_n_listens_90d,1.1870532349694032
itemknn_score,1.122166829413396
artist_pop_rank,1.0923141378835692
user_artist_share,1.0302918437815942
itemknn_rank,0.9728867324040436
item_decay_pop,0.9341131540719976
item_recency,0.8588216550004022
pair_avg_played_seconds,0.843074432662739
pair_avg_played_ratio_30d,0.8114825218223911
artist_pop,0.8037891034029847
artist_pop_score,0.7999512640494896
recent_likes_rank,0.7959861309153923
user_artist_listens,0.7661878343133158
pair_days_since_first_listen,0.7254620985016094
album_pop_score,0.7114978347055251
user_n_listens_log,0.7021606909806978
item_track_length_seconds,0.6978025092433546
album_pop_rank,0.6320358666770173
user_n_listens_7d,0.615264223270396
item_n_unique_users,0.599788218217186
als_score,0.5990821936136554
item_share_organic,0.5937245081742134
user_share_replayed,0.5750995746307584
embed_cos_user_mean,0.5688813722797189
user_n_likes,0.5484099899114766
pair_is_liked,0.5443138199780376
user_n_unique_albums,0.5311221507482214
user_n_unique_artists,0.5118592347168287
item_like_rate,0.510186180652116
user_recency_last_listen,0.4688330246362247
item_avg_played_ratio,0.4631094030485013
als_rank,0.46276118449808334
album_pop,0.4536755829559601
user_like_rate,0.449003400076286
user_share_low_played,0.43471973852663903
user_share_completed,0.41227152314641796
user_avg_played_ratio,0.39592288223582467
embed_cos_user_liked_mean,0.3580767052291748
item_share_completed,0.3216858568682066
pair_share_completed,0.3000724553711526
pair_share_recent_listens,0.29263679990748936
embed_cos_user_disliked_mean,0.28029511712047284
user_n_unlikes,0.27932195333772153
user_album_listens,0.2735678873958848
decaypop_score,0.26860074054614463
pair_max_played_ratio_30d,0.24137328323656304
item_pop,0.24100783412055152
item_dislike_rate,0.2356639390973338
audio_knn_score,0.22300314484266437
item_n_likes,0.22255438655562404
user_dislike_rate,0.19871371679699323
item_n_dislikes,0.1827200983572032
decaypop_rank,0.1789485308677532
pair_n_listens_30d,0.15363745802926837
audio_knn_rank,0.12049633127235186
user_n_listens_1d,0.11157225359085203
pair_n_low_played,0.10049011847276218
user_n_dislikes,0.08382340419398344
pair_is_unliked,0.03948994077709062
pair_share_replayed,0.012068102021223952
pair_is_undisliked,0.0
