Feature Id,Importances
repeat_score,10.367693709105092
embed_cos_user_last_k,8.175864854047052
user_share_organic,7.478593420639655
pair_days_since_last_listen,6.179499911280908
pair_avg_played_ratio,6.040022425347619
pair_listens_per_day,4.672857353975154
esasrec_score,4.105468397521077
pair_share_organic,3.274578808905664
repeat_rank,3.2539938660624874
pair_recency_ratio,3.250972170632459
user_n_listens_30d,2.952742470130003
pair_decay_listens,2.9229709272394393
artist_pop_score,2.7319362243614225
als_score,2.543778111376309
recent_likes_score,2.154977058416754
user_avg_listens_per_day,2.130012197946358
als_rank,1.7398664180387464
artist_pop,1.6441712444161976
pair_n_listens_90d,1.6371392973420815
esasrec_rank,1.6198109606190618
artist_pop_rank,1.4682237866359713
pair_n_listens,1.2590658666327763
user_n_listens,1.0237561797796173
user_n_listens_7d,0.8251729970870264
item_share_organic,0.8231420754663439
pair_avg_played_ratio_30d,0.7924024253120645
recent_likes_rank,0.7814994639920394
pair_avg_played_seconds,0.714433464898421
item_track_length_seconds,0.663767688808177
album_pop,0.6122975345396617
user_artist_listens,0.6079696280835335
pair_days_since_first_listen,0.5116843617119509
album_pop_score,0.48957541721424747
pair_is_liked,0.4547367411653887
item_like_rate,0.44935754999557803
item_pop_7d,0.44852500686682906
user_n_likes,0.44468153947761574
embed_cos_user_mean,0.42922611538234556
user_share_completed,0.41860150515282407
user_avg_played_ratio,0.40843722887365475
pair_share_recent_listens,0.38307661851080954
user_recency_last_listen,0.3640319842410943
user_share_replayed,0.3578915962396448
item_avg_played_ratio,0.3550693620668814
user_like_rate,0.33405305858390993
user_n_unique_items,0.3313821885946705
user_share_low_played,0.3274265925989971
user_n_unique_artists,0.31390004464235804
user_n_unique_albums,0.3056167185116804
item_recency,0.2950248158168371
pair_n_listens_30d,0.2765273400661712
item_share_completed,0.26969061091048885
embed_cos_user_liked_mean,0.23926845478447117
pair_share_completed,0.22788847882829505
album_pop_rank,0.22359261650515602
itemknn_score,0.2198824429513777
item_n_unique_users,0.21413664287728074
decaypop_score,0.1987902488111536
pair_max_played_ratio_30d,0.19240335726294766
user_artist_share,0.17481399676707565
embed_cos_user_disliked_mean,0.1729503130432608
user_n_unlikes,0.1567899353043128
item_dislike_rate,0.1516151368492525
pair_n_low_played,0.1496616701644273
user_album_listens,0.1451100151274259
item_pop,0.138439261166739
user_n_listens_log,0.13791652858254552
user_dislike_rate,0.12623407844646595
itemknn_rank,0.12513093445540807
item_pop_30d,0.11414796614294943
audio_knn_score,0.09529107463722361
item_n_likes,0.0834321381585656
user_n_listens_1d,0.08241279532845448
item_decay_pop,0.06774212110473911
item_n_dislikes,0.05541282059250135
user_n_dislikes,0.03677659493366893
decaypop_rank,0.019468466648954123
pair_is_unliked,0.011093878475770817
audio_knn_rank,0.010160690150455022
pair_share_replayed,0.007924028681463515
pair_max_played_ratio,0.004315977954492686
pair_is_undisliked,0.0
