Feature Id,Importances
cg_count,22.804780698118513
repeat_score,12.58341036949599
cg_mean_score_norm,8.17060059839968
repeat_rank,6.752211019219685
esasrec_rank,4.730219476622386
decaypop_score,4.364684680398414
als_rank,3.7951029165321937
pair_decay_listens,2.9496532963385063
artist_pop_rank,2.8176804334283565
album_pop_score,2.6131418604636707
album_pop_rank,2.589624246261803
item_pop_7d,2.019430694468067
decaypop_rank,1.9864703736510712
pair_listens_per_day,1.731779580880365
audio_knn_score,1.616945527116951
audio_knn_rank,1.504965510097751
user_share_organic,1.4916393974667739
itemknn_score,1.4887787586086518
pair_share_organic,1.24154545528567
itemknn_rank,1.1850595450893844
pair_n_listens_90d,1.0118274432338084
pair_recency_ratio,1.003658148770463
recent_likes_score,1.0023564890371568
item_decay_pop,0.9202706726369617
user_n_unique_albums,0.6188470524499117
user_n_unique_items,0.6004562747227686
item_pop_30d,0.5696002713353616
recent_likes_rank,0.48026621881722475
pair_avg_played_ratio,0.479378106127982
artist_pop,0.42577977439877907
user_n_listens_30d,0.39825566503201737
esasrec_score,0.33819613627584966
user_n_unique_artists,0.3192894718452904
artist_pop_score,0.3185450801986868
als_score,0.2606639453323738
pair_avg_played_ratio_30d,0.25895993651695165
album_pop,0.22031044681654677
pair_days_since_last_listen,0.20885614456827403
embed_cos_user_last_5,0.179555799342252
pair_n_listens_30d,0.14280245679008116
embed_cos_user_last_50,0.14275514016769106
embed_cos_user_last_20,0.13910596940929248
pair_is_liked,0.13388072529472292
pair_n_listens,0.10687341036766496
item_share_organic,0.0995085068800483
pair_share_recent_listens,0.06439031233542078
user_avg_listens_per_day,0.06318916932195837
item_pop,0.06312424788729008
item_n_unique_users,0.06180408636787503
pair_avg_played_seconds,0.06154487829540237
user_n_listens_7d,0.05993655289188203
user_n_likes,0.05814608677518797
pair_days_since_first_listen,0.05486189475555041
pair_max_played_ratio_30d,0.048982158791070735
user_artist_share,0.04703905317326947
user_like_rate,0.04394937478470456
item_like_rate,0.043263864222818686
user_n_listens,0.040232994345864734
user_recency_last_listen,0.03706384400223823
pair_is_unliked,0.02950874977607163
user_avg_played_ratio,0.029256482967466434
item_recency,0.025793431724727398
pair_n_low_played,0.025020942276281995
pair_share_completed,0.024796103379035272
user_share_replayed,0.02376221087570693
user_share_low_played,0.02367853717471013
item_n_dislikes,0.023420190164723735
user_share_completed,0.021150834203010012
embed_cos_user_last_100,0.021030478204438013
embed_cos_user_mean,0.02044952580274132
embed_cos_user_liked_mean,0.020184053746326893
user_album_listens,0.016744045989086423
user_artist_listens,0.01538661848956236
item_dislike_rate,0.013210028788683124
item_track_length_seconds,0.012337960141204885
embed_cos_user_disliked_mean,0.011897975977265962
item_n_likes,0.011818773897577912
user_dislike_rate,0.011462703397925109
item_share_completed,0.010854364391602405
item_avg_played_ratio,0.00902110705114292
user_n_unlikes,0.008650385247375929
user_n_listens_1d,0.007855216025653356
pair_share_replayed,0.007238634409845679
user_n_dislikes,0.004766644634299602
pair_max_played_ratio,0.004363383117160643
user_n_listens_log,0.0010374560631546523
pair_is_undisliked,5.09198206637694e-05
