Feature Id,Importances
repeat_score,14.330991526105192
cg_count,12.5673380111881
user_share_organic,5.832637515053754
pair_days_since_last_listen,5.411258177968478
esasrec_score,4.9906033428652385
pair_avg_played_ratio,3.275373568878134
pair_decay_listens,3.2243054252032337
pair_listens_per_day,3.1674273956098773
pair_recency_ratio,2.878286018256845
repeat_rank,2.800599857699171
esasrec_rank,2.8004563483733502
user_n_listens_30d,2.589269941619716
pair_share_organic,2.442682046176265
user_artist_share,1.8848354969649257
user_artist_listens,1.5168260385525152
recent_likes_rank,1.4811254646443415
pair_n_listens_90d,1.4429653601260533
recent_likes_score,1.4366151120311137
pair_is_liked,1.3901375528905617
user_avg_listens_per_day,1.2750921866878013
cg_mean_score_norm,1.2207287018900626
embed_cos_user_last_20,1.1484881114154568
embed_cos_user_last_50,1.0633381005752152
embed_cos_user_last_5,0.885870233862109
user_n_likes,0.8717317114587179
user_n_listens_7d,0.8664616450818263
artist_pop,0.8125793400719976
pair_n_listens,0.7918983233982752
artist_pop_score,0.7531474959789791
album_pop_rank,0.6542511007761566
pair_days_since_first_listen,0.5901153141796904
item_share_organic,0.5430194181886134
item_track_length_seconds,0.5250217835531639
pair_avg_played_seconds,0.5214935683596821
item_pop_7d,0.5210034979605553
album_pop,0.49500334241235033
user_share_replayed,0.48532456240453753
user_n_listens,0.46977642903876754
item_recency,0.45223407422912926
embed_cos_user_mean,0.4451023097712015
pair_avg_played_ratio_30d,0.44021707624863965
item_like_rate,0.38962455388704137
album_pop_score,0.3883457915348371
user_recency_last_listen,0.36756971320761067
als_rank,0.35440059818564534
user_like_rate,0.3328437697941473
user_avg_played_ratio,0.32810962738000377
user_share_low_played,0.3146554129906326
als_score,0.30709922427054764
user_share_completed,0.3049759080210469
item_avg_played_ratio,0.29139584377869543
user_n_unique_artists,0.2882379064924921
itemknn_rank,0.2881504403795465
user_n_unlikes,0.28459961530404826
artist_pop_rank,0.28315415141333095
itemknn_score,0.26855461114787
user_n_unique_albums,0.2518455734144016
item_n_unique_users,0.2492041074287076
item_share_completed,0.2318778610308371
pair_n_listens_30d,0.2166636662605452
embed_cos_user_liked_mean,0.2156815412491451
pair_share_recent_listens,0.2136106624677905
user_album_listens,0.19028005033131842
item_dislike_rate,0.18541572056372949
item_decay_pop,0.16746621657898358
pair_n_low_played,0.16722128579306597
pair_share_completed,0.16603135919913556
user_n_unique_items,0.16175177820069844
embed_cos_user_disliked_mean,0.16113925642270838
embed_cos_user_last_100,0.15907654095195434
pair_max_played_ratio_30d,0.14955919290574576
item_n_dislikes,0.1463457428947285
user_n_listens_log,0.14422498056292873
item_pop_30d,0.13312171329919917
item_n_likes,0.12212856893266977
user_dislike_rate,0.1113919080517696
item_pop,0.10611196492933414
decaypop_score,0.10508301637475538
user_n_listens_1d,0.05922326644866762
user_n_dislikes,0.02434141383164255
pair_is_unliked,0.01873418526832415
decaypop_rank,0.01869905111776609
audio_knn_score,0.014282721156671507
audio_knn_rank,0.00967112305870956
pair_share_replayed,0.008017082573711561
pair_max_played_ratio,0.004448753163069833
pair_is_undisliked,0.0
