Feature Id,Importances
pair_avg_played_ratio,7.824899032783204
pair_decay_listens,6.904299374755798
pair_days_since_last_listen,5.963332862224991
embed_cos_user_last_k,5.9275590052333245
repeat_score,5.472713477994394
user_share_organic,5.40419232026414
pair_recency_ratio,3.8752787260227013
user_n_listens_30d,3.1543518537723703
pair_listens_per_day,3.1328338021496864
user_artist_share,3.1150918155001475
pair_share_organic,2.9065110956851536
als_score,2.8874893206798915
user_avg_listens_per_day,2.4748228154553287
pair_n_listens,2.395947746568866
item_pop_7d,2.169688759127204
repeat_rank,1.8937835590444687
recent_likes_score,1.8342472481545806
item_recency,1.6848083161007423
item_pop_30d,1.4711712868522637
pair_n_listens_90d,1.4035883051425402
als_rank,1.1373394945714723
user_n_listens_7d,0.9941825162383007
pair_avg_played_ratio_30d,0.9930966259682541
recent_likes_rank,0.9693781658072632
pair_days_since_first_listen,0.8839911783271547
artist_pop_score,0.87936588613294
artist_pop,0.8045160294747496
item_track_length_seconds,0.7961427552988852
album_pop_score,0.7916824211384476
embed_cos_user_mean,0.7766476168419162
pair_is_liked,0.7726430191168286
item_avg_played_ratio,0.7435698584273838
user_n_listens_log,0.7353773112904929
item_share_organic,0.7058867887988799
user_share_completed,0.6786443985891216
user_n_listens,0.6677658807810144
item_like_rate,0.6636806795096339
user_recency_last_listen,0.6629100663773724
user_share_replayed,0.6512766958386841
user_n_likes,0.6337350416040876
album_pop,0.567599246029616
item_decay_pop,0.5482165662929795
user_like_rate,0.530619440896898
user_artist_listens,0.5156045409561874
item_share_completed,0.5067685044659418
embed_cos_user_liked_mean,0.48926468884567365
pair_avg_played_seconds,0.48301304601120004
user_album_listens,0.4729480825389633
user_avg_played_ratio,0.45888185560417954
user_n_unique_artists,0.43741488663230227
user_share_low_played,0.432318404433379
user_n_unlikes,0.4135777614799162
pair_max_played_ratio,0.40532764140703736
pair_share_completed,0.3926753999376982
artist_pop_rank,0.39255321207256516
embed_cos_user_disliked_mean,0.36888788702233577
decaypop_score,0.36676038123365956
pair_share_recent_listens,0.3641287585470293
album_pop_rank,0.3309930211340361
user_n_unique_albums,0.312130881890505
item_dislike_rate,0.2953221756670123
user_dislike_rate,0.28916345060337384
user_n_unique_items,0.28869672489707626
audio_knn_score,0.2733623002472343
item_n_likes,0.26212921247431253
itemknn_score,0.25263577151242145
itemknn_rank,0.2400429872453169
item_pop,0.22932323889518721
item_n_unique_users,0.22785275010773418
item_n_dislikes,0.18555912511669195
pair_max_played_ratio_30d,0.16924353560494623
pair_n_listens_30d,0.1562659642219758
user_n_listens_1d,0.15449715621158314
pair_n_low_played,0.13899725778859762
user_n_dislikes,0.11500342670286
pair_is_unliked,0.033159764417561556
audio_knn_rank,0.032743629485300414
decaypop_rank,0.015148845446479252
pair_share_replayed,0.012725322277568953
pair_is_undisliked,0.0
